index,tweet,implicit,explicit,target_groups,annotator_sentiment,abuse_level
2770,@user هد خنزير من الإنس صديق الشيطان ابن إبليس الأكبر,1,0,0,2,1
13972,@user Sorry about what? I was simply pointing out that there are white immigrants. So it's a bit racist to onl… @URL,1,0,0,1,1
11817,These #MAGA assholes have turned America into a shithole country...\ud83d\ude44,1,0,0,4,1
804,يا ليت يحكمنا ذئاب ولذئاب اخلاق،،لكن ما يحكمنا خنازير معفنة #يقتلون اهلنا بالموصل حاضرة الاسلام بعد الفلوجة وحلب ودمشق #بلاد الهلال الخصيب,0,1,0,1,1
1879,@user @user هذا هو الغلط المفروض اغلاق كافة الطرق ودفن خنازير الحوثي في مجاري الصرف الصحي,0,1,0,4,1
1909,@user @user @user لا الوسخ وسخ مايحتاج له برج,1,0,0,2,1
7503,added video @user playlist @url gohan calls buu retard (japanese),1,0,0,3,1
2783,@user ما ينفع للمسلمين فيه خنزير,1,0,0,0,1
1340,@user @user ارنب او خنزير غير عاقلين حيوانات تسير حسب غرائزها,0,1,0,0,3
1904,ما اتحمّل اشوف شي وسخ؟؟ماعليه فوضى محدودة لكن وساخة لا…يعني مستحيل اشوف مناديل طايحة في الارض…او علب بلاستك مع الزر… @url,1,0,0,0,1
1700,@user @user @user يلا يا وسخ ياشارب بول البعير,0,1,0,0,1
17478,@user est pour ou contre l’avortement mais,1,0,0,0,1
16575,@user @user @user j'avais déjà oublié que le gauchiste aime émotionnaliser le débat (triste pas triste bon pas bon),1,0,0,1,1
2805,@user لعنة الله عليكم يا خنازير سوف ندعسكم ونخرجكم من جحوركم يا اتباع الفرس المجوسيه,0,1,0,2,2
560,في وستروس نفس الامر  تعامل الجنود مع المراءه مع تفرج المواطنين عليها لايعتبر نوع من التحرش بل لتطبيق الدين @url,0,1,0,2,1
14880,@user @user sacrilege pas gauchiste ultra gauchiste!!! pour les 30h voire les 24h (3x8) pour le smic a... @url,0,1,0,6,1
2009,@user @user والله مافي غيرك غبي يا غبي اطلع على المصادر وبعدين انطق بس بول البعير مأثر فيك للغاية ياحيوان,0,1,0,0,1
1131,ان شاء الله راموس يجلد خنازير البيزاخوان اليوم @url,0,1,0,2,1
15853,@user @user elle peut fermer sa gueule l’avocate gauchiste. elle dit que des inepties pas de b… @url,1,0,0,3,1
11040,There\u2019s anti-Semitism present and virulent in every community from leftist to far right from conservative Christi\u2026 @URL,1,0,0,2,1
14,ي قصارية ي بايرة,0,1,0,2,1
12114,@user @user A very retarded take. Every single one of these mass shootings in which an AR-15 was use\u2026 @URL,1,0,0,1,1
16572,@user @user @user tu peux te la carrer où je pense ton empathie de gaucho attardé.,1,0,0,2,1
7706,@user,1,0,0,1,2
17585,en france les coiffeurs rebeus ils passent du rai... ici ils mettent du kaaris en mode le 93 leur manque c'est beau,0,1,0,1,1
17607,#ericzemmour juge marine le pen « d’islamo-gauchiste [...] qui menace l’identité française ». @url,0,1,0,1,2
14517,If you go back to your country and only stay in hotels is that really your country?,1,0,0,3,1
190,من الجزائر بلد المجاهدين اكبر خنزير عرفته السعودية هو مح....بن سلمان اللذي يدفع لزوجه وسيده ترانب المليارات والمسلم… @url,0,1,0,4,1
15563,@user @user @user @user @user fallait oser rapprocher philippe gauchiste cach… @url,1,0,0,0,1
11520,@user that cat is a boy faggot,1,0,0,4,1
17340,verratti encore attardé mental hier.,1,0,0,5,1
4338,feminazi sluts prosecuted false accusations publicly defame @url,0,1,0,2,1
17126,@user @user @user allez un attardé signaler et bloquer @url,1,0,0,4,1
18343,@user @user melenchon n'est pas plus gauchiste que je suis archeveque. il est opportuniste. si le ps lui... @url,1,0,0,1,1
16226,@user oui c’est vrai &lt;3,1,0,0,0,1
9439,Go home raghead! @URL,1,0,0,6,1
9434,@user @user @user 1) Merkel is not a leftist she\u2019s center right Christian. 2) How are you fee\u2026 @URL,1,0,0,1,1
10705,I\u2019ve said it before and I\u2019ll say it again if you sell dope you\u2019re a straight bitch who can\u2019t man up and get a real job. Fucking faggot.,1,0,0,3,1
17455,pour en finir avec la théorie du complot anti-voitures @user @user @url,0,1,0,0,1
11909,paul joseph watson is a stuck up whiny incel cunt. keep tear jerking and quit acting as if you\u2019re some macho hero c\u2026 @URL,1,0,0,4,3
2045,@user ياكل لحم خنزير صدقو المطاوعه لله درهم,1,0,0,2,1
14710,@user @user @user mr simon vous ne pouvez justifier voir atténuer la violence des propos de mr zemmou… @url,1,0,0,0,1
13323,Fukem retard,1,0,0,2,2
14998,meilleure amie sort avec un enfant attarde qui aime la neige...  @url,0,1,0,0,1
18234,@user non mais quand même t’es antisémite complotiste tu relis ton texte avant impression et tu ressens pas un… @url,1,0,0,2,1
4667,disgusting attention seeking twat! @url,1,0,0,8,1
2578,@user @user @user بول البعير يناديكم يا اشباه الرجال,0,1,0,0,1
18496,@user @user @user @user @user il faut en finir avec ces réflexions de gauchiste… @url,1,0,0,2,2
14383,@user Stop your lying B.S.:\n\n1. July 2016 leftist Micah Xavier Johnson fired on a group of police officers i\u2026 @URL,1,0,0,7,1
3183,@user من سنين عمرنا نعرف ان كلب الشيخ شيخ بس بهالزمان صار كلب الشيخ خنزير نتن لان الكلب وفِي والخنزير نتن,1,0,0,2,1
16207,comment devenir un parfait petit gauchiste identititaire en 5 lecons.nn      ,0,1,0,0,1
1432,ما بدي كون متطفّل، أعتقد أنّهم يأكلون الضّبّ ويتعاطون بول البعير، وكفى ذلك شحار وتعتير. @url,1,0,0,4,2
8989,@user helpers losing battle soon war. descent shithole country gaining momentum.,1,0,0,2,1
17907,@user @user alors ouvre pas trop ta gueule. parce que ici qui besoin d'une substitution la vi... @url,0,1,0,0,1
1300,@user @user لا نظرتهم دايم بالمتحرش ، مبعدين كل النظر عن وش اسباب التحرش و ليش تحرش ، ما ابرر له ولا لغيره لكن… @url,1,0,0,2,2
13264,Raise your hand if you think Puig is a twat-waffle. \u270b,1,0,0,1,1
18046,@user mgr cattenoz c'est pas ce méchant identitaire attardé tradi qui voulait rechristianiser les écoles… @url,1,0,0,1,2
18176,@user petit mongol apprend à parler comprend rien,0,1,0,2,1
2119,@user @user @user @user غالبا يكون كلامه بيرفكت وهي ماتعرف انه ينظر لها بدونية ويعتبرها منحرفة و… @url,0,1,0,1,1
11372,@user This what we on when we listen to cat soup @URL,1,0,0,7,1
1359,@user @user فيه خنازير تروح,1,0,0,0,1
4280,@user @user @user leftist fanatics ... antifa another terrorist organization.,1,0,0,4,2
17742,dans toutes les larmes s'attarde un espoir .,0,1,0,0,1
16587,mais quel est ce pays attardé ou l’on préfère interdire une manifestation sportive plutôt que des hommes dangereux… @url,0,1,0,2,2
17630,photo de comment se voit le sperme aux yeux des pro.vida (contre l'avortement)  @url,0,1,0,2,1
18205,@user t'es attardé ou quoi ? pourquoi tu follow alors ? t'es ridicules,0,1,0,1,1
14137,How you gon hate on man lmao go live your life you sour twat and stay spectating,1,0,0,4,1
262,عرفتوا يا خنازير ليه مش بديكم اهتمام,1,0,0,0,1
7511,@user look funny raghead,1,0,0,2,1
1495,خنازير أمريكا الأرهابيين يقتلون المسلمين العزل @url,0,1,0,0,1
15684,@user @user @user ah d'accord je ne m'avais pas attardé sur le compte. je crois que moi simp… @url,1,0,0,1,1
2376,سنراك اليوم منتصرا وان لم تنتصر فرؤبتك انتصار#افريقيا يا أهلي @url,0,1,0,0,1
15229,@user @user flagrant délit de militantisme gauchiste !,1,0,0,0,1
8825,go back country stay hotels really country?,1,0,0,3,1
348,ودي اكل لحم وانا مدري يطلع خنزير ومقلب عشان نضحك ونكون جربنا بنفس الوقت,1,0,0,4,1
17753,excellente démonstration de @user mais ce monsieur joffrin vaut-il la peine que l'on s'attarde sur ses torc… @url,0,1,0,0,1
17980,@user @user vs n'comprenez ps si tu n'as ps envie d'en manger tant mieux pr toi ms laisse ls... @url,0,1,0,0,1
2293,لم أرى اقذر من خنازير الدواعش الا من يبررون فعلتهم  .,0,1,0,5,1
6656,#staranurag @user @url,1,0,0,3,1
2624,@user @user رجال لا يمكون غير الكلمه مجرد كلمه امام المال المسروق   ونفوز السلطه واوسخ واعر بشر مث… @url,1,0,0,1,1
11002,@user im a retard,1,0,0,1,1
5563,neil warnock cunt,1,0,0,8,1
7091,@user @user record muslims immigrants shithole countries otherwise w @url,1,0,0,8,2
14308,@user Slimy maybe but that\u2019s just because I\u2019m a spic but boring? I could never! Boring sucks,1,0,0,7,1
14807,@user @user @user mdrr dirait le mien j’dois le réanimer toutes les 5 minutes ce mongol..,1,0,0,2,1
1418,@user @user @user شاربين بول البعير ،رعاع وهمج وبدو،كفار قريش ،جرابيع الصحراء .. كل هذا وتبونا نحسن ا… @user,1,0,0,2,1
13127,Could this pompous arrogant twat ever run a country? @URL,1,0,0,8,2
10400,@user It is a crude Leftist podcast that uses the word \u201cretard\u201d a lot and has a fan base made up of angr\u2026 @URL,1,0,0,3,1
18245,@user remplacez « éducation nationale » par « islam » « pedophilie » par « terrorisme » et « professeur » p… @url,1,0,0,0,1
11371,she\u2019s retarded your honor @URL,1,0,0,7,1
2430,ممكن تعطينى دليل واحد من كتبك او من علمائك على حرمة اوكراهية شرب بول البعير   .... @user,1,0,0,2,1
1512,والله اذا انا متبرجه محد قالك جوفني ترا من الواجب انك تغض بصرك,1,0,0,0,1
7853,deany smith listening nto song we're singing nwe're 5 points front nyou fat ginger cunt nwalkin @url,1,0,0,7,1
9030,Damn right mfs retarded @URL,1,0,0,2,1
14719,@user @user @user @user @user @user @user bah précise qui tu demande t'es con ou t'es attardé ?,0,1,0,1,1
1890,@user @user @user ولا وأناخوك ما ظنتي من أتباع عزمي! هذا خنزير حاقد شد بلد، متبرع بخدماته لإبليس!,0,1,0,4,1
186,: [@user @user تسمي التعاون مع الي قتلو نص مليون شهيد سوري قوه يا صرصور مو اسمها قوه اسمها خيانه ووساخه يا وسخ,0,1,0,2,2
3093,@user ويتهمون اهل الجزيره بالهمجيه والتخلف وشرب بول البعير وهم يضاهون العالم بهمجيتهم ووحشيتهم,0,1,0,7,2
13460,@user @user Shooter was A Nazi a leftist terrorist and a Palestinian sympathizer...,1,0,0,2,1
15755,personnage ainsi q tte la clique gauchiste deguise 1 macronistes !!ont ttes ls qualites requises qui ont etaient @url,0,1,0,1,1
18281,voici comment l’afp immigrationiste et mondialiste islamo gauchiste et dans son essence anti #trump trouve le moyen… @url,1,0,0,0,1
3027,المغازل يعتبر تحرش؟ تتطبق عليه عقوبة التحرش يعني؟,1,0,0,0,1
15865,@user relis mon tweet mongol et va dormir,1,0,0,2,1
1330,@user @user @user @user @user @user @user @user خنازير تحذف علينا حسبنا الله وكفى,1,0,0,2,1
15114,@user @user daniel cohn ben sano et un judeo-gauchiste anti-clerical sodomite normal qu'il soit cont... @url,1,0,0,1,1
17039,du coup tu es contre l'avortement ? — non je suis pour @url,0,1,0,0,1
17088,emission @user chez @user - pour ce gauchiste menteur et méprisant une maman avec 5 enfants est r… @url,0,1,0,0,2
607,@user @user  اليوم الخفافيش هادين هاملين هاشتاغ أي أحلى السهر ولا النوم بول البعير عا… @user,1,0,0,0,1
18443,@user j’adore faire mangé tout en écoutant vos vidéo mdr l’attardé ici qui oublie des mots dirait… @url,1,0,0,0,1
11520,@user that cat is a boy faggot,1,0,0,4,1
3024,@user لا مصدقش بيرلو وسخ ويعملها,1,0,0,0,1
16334,.@user va débloquer 80 millions de dollars pour les #réfugiés et les communautés d’accueil au #niger,1,0,0,0,1
18550,@user mais bordel je suis même pas contre l'avortement je respecte juste le droit de certains à pas vouloir l… @url,1,0,0,1,1
17223,@user 1 mongol à aller sur insta pendant que ta glace fond cause de creme lol,0,1,0,0,2
12565,@user Ya shouldn\u2019t be meeting nonces then ya mongy,1,0,0,4,2
18451,@user mdr t'es vraiment perdu comme mec t'façon t'es le genre d'attardé qui pense que 36 genres différents d… @url,0,1,0,2,1
15425,de retour au campement préparation du barbecue mongol. fait chauffer des pierres dans les braises puis remp… @url,0,1,0,0,1
18176,@user petit mongol apprend à parler comprend rien,0,1,0,2,1
638,معاك ريال تسوين ريال ، لايضحكون بعقلك خنازير الليبرا…,0,1,0,0,1
11658,Hell twat son of a bitch shitfuck FUCK?,1,0,0,2,3
15990,@user @user mais bon de toutes façons cette attardé continuera qu'on le « harcèle (mdr) » ou pas,1,0,0,2,1
616,@user @user لكان خليلكن بول البعير,1,0,0,0,1
14965,@user @user l’islam valide le terrorisme et ne s’y oppose pas ce que fait daesh n’est absolument pas e… @url,1,0,0,2,1
1259,@user @user @user شرب بول البعير مو سنه لازم تفهمين هذي هو مباح للعلاج وانتي تقولين تؤمن ببول البعير سؤالج غلط,0,1,0,2,1
